body,title,url
"WASHINGTON.– Autoblow AI es un juguete sexual para hombres, que consiste en una especie de funda de goma con un motor que simula el sexo oral. 
Sus desarrolladores lanzaron una campaña en Indiegogo para financiar el proyecto, la cual rápidamente alcanzó su meta de 50 mil dólares. Su mayor ventaja anunciada sobre el modelo original, el Autoblow 2 de 2014, es la integración de un algoritmo de aprendizaje automático que ‘cambia continuamente la técnica’ para complacer al usuario de formas nuevas y emocionantes. 
Gracias a su ‘modo IA’ en lugar de realizar movimientos repetitivos y mecánicos, IA Autoblow es capaz de ‘cambiar sus técnicas’ continuamente para imitar los movimientos impredecibles y variados del sexo oral entre humanos.

(Foto: Archivo El Gráfico)
El primer paso, fue reunir a un equipo de seis personas para revisar mil 200 videos de sexo oral durante un total de 109 horas, con la finalidad de crear un sistema que reprodujera lo visto en los videos. 
A partir de los datos recopilados de las películas para adultos, los ingenieros realizaron un estudio, el cual buscaba cuantificar los movimientos más comúnmente utilizados durante una sesión de sexo oral.
Del total se seleccionaron 16 movimientos distintos, con los cuales se creó un sistema capaz de generar de manera procesal secuencias de movimientos realistas a través de Deep Learning.
En total, se necesitaron tres años de trabajo científico para desarrollar el algoritmo de Autoblow AI.

(Foto: Archivo El Gráfico)
",,http://www.elgrafico.mx/viral/crean-robot-para-sexo-oral-y-todos-enloquecen-en-estados-unidos
"

Tan pronto tomó posesión de la presidencia del país, en el Congreso, todavía con la banda tricolor terciada al pecho Andrés Manuel se subió al asiento de copiloto de su Jetta blanco, y cruzó la capital para llegar por Avenida Insurgentes a la Secretaría de la Función Pública.

Entró a la oficina de la nueva secretaria y tomó asiento ante el escritorio.

Irma Eréndida Sandoval empujó la pila de folders azules en su dirección.

—Ahí están las cuentas —dijo.

Hablaba de las cuentas del aeropuerto de Texcoco, aún en construcción. Las cotizaciones de cada barda, de cada pista, del edificio en forma de X diseñado por el arquitecto Norman Foster.

—Iba a costar relativamente barato —dijo—, según los costos que presentaron inicialmente los constructores, para ganar las licitaciones. Luego se fueron doblando los costos.

Lo que valía 100 millones costaría 200 millones. Lo que valía 300 millones costaría al Estado 600 millones. A los dos años se volverían a duplicar las cifras. Y por tanto se doblaría la ganancia de los constructores.

—El método tradicional de robar al Estado —dijo ella.

Luego abrió un cajón de su escritorio y extrajo una libretita de tapas negras. Se la alargó al presidente.

—Este es el registro de sobornos a los funcionarios públicos.

10% de cada peso ganado por los constructores, iría a los funcionarios.

--Todo convertido en deuda pública —añadió la secretaria.

Es decir deuda de nadie en particular. Deuda de todos. Es decir del país, esa entelequia abstracta. Dinero que no se iría a construir escuelas, hospitales, carreteras, presas, puentes.

—Esto —dijo Andrés Manuel, acariciando los folders azules y luego la libretita de tapas negras— es esa cosa extranjera llamada la Verdad.

En el Jetta blanco, se llevó sobre las piernas ese tesoro: la pila de los folders azules y la libretita arriba de la pila, volvió a recorrer en dirección contraria Avenida Insurgentes, la avenida más larga del país, y se desvió para llegar a la Secretaría de Gobernación.

La flamante secretaria de Gobernación, Olga Sánchez Cordero, le abrió la puerta de la oficina principal. Andrés Manuel fue a dejar en su escritorio los folders y la libretita de tapas negras.

—Acá te traigo esa cosa extranjera llamada la Verdad.

La secretaria respondió:

—Haremos esa operación extranjera llamada la Justicia.

Había sido ministra de la Suprema Corte y sabía de la Justicia, o más bien del anhelo centenario del país de hacer Justicia, sin consideraciones secundarias. Negociaciones políticas, intríngulis de corrupción, esas vainas de las repúblicas bananeras.

A la semana se publicaron las transas en los periódicos, al mes se juzgaron a los contratistas y a los funcionarios corruptos, y de inmediato con nuevos contratistas se reanudó la construcción de la X colosal tendida en el suelo.

Los periódicos internacionales lo nombraron La Nueva época mexicana. Una época regida por esas cosas antaño extranjeras, la Verdad y la Justicia.

Los periódicos nacionales hablaron del Sueño de Francisco I. Madero descendiendo a la Tierra y Canal 11 pasó cada hora el antiguo corto en sepias de Madero hablando a cámara mientras cruzaba el Zócalo:

—Lo único que puede gobernar a la Patria, serenando a todos, no violentando a nadie, es la Justicia.

Entonces fue que sucedió. Andrés Manuel despertó en su cama. Estaba en una casita en Tabasco, la selva chirriaba afuera, llena de grillos y pájaros, y faltaba un mes para que fuera investido presidente y pudiera echar a andar los mecanismos nunca antes usados en el país de la Verdad y la Justicia.

—Ah caray —se detuvo ya vestido de guayabera blanca en la sombra azul de una palma—, ya lo arreglé de otra forma más tradicional. Qué lástima —se rascó la mollera de pelo blanco. —Me canso ganso que me hubiera esperado un mes.
",Andrés Manuel hace Justicia,https://www.eluniversal.com.mx/columna/sabina-berman/nacion/andres-manuel-hace-justicia
"
Tonalá.- La Segunda Caravana del Migrante avanza sin contratiempos esta mañana hacia Arriaga, en la frontera con Oaxaca.
Los miembros de la Caravana salieron después de las 07:00 horas de Pijijiapan hacia Arriaga, un trayecto de 102 kilómetros de distancia.
Hombres, mujeres y niños caminaron por la vía federal 200 que enlaza Chiapas con el norte del país, a pie y pidiendo aventones con automovilistas particulares y camioneros.
La Policía Federal y elementos de Protección Civil acompañan a la Caravana, para controlar el tráfico vehicular.
El alcalde de Pijijiapan, Héctor Meneses Melchor, caminó con los centroamericanos varios kilómetros.
 

 Foto: Fredy Martín / EL UNIVERSAL
A diferencia de la Primera Caravana, esta vez, los habitantes de los ejidos de Pijijiapan y Tonalá no salieron a recibir a los centroamericanos con agua y comida.
Una mujer del municipio de Tonalá, contó que en la Primera Caravana, la población se preparó con alimentos, agua y ropa, pero “mucha comida se quedó, porque los centroamericanos pasaron en carro”, dijo.
Por eso, esta vez, ya no se prepararon para recibir a la Segunda Caravana.
Se espera que el grueso de la Caravana alcance Arriaga después de las 14:00 horas.
En tanto, la Tercera Caravana camina por la vía 200 hacia Tapachula, pero los primeros grupos arribaron por la mañana al parque central del lugar.
La Caravana partió de Metapa de Domínguez, a 23 kilómetros de distancia y a las 08:00 horas, varios grupos de centroamericanos ya se encontraban en la entrada de la cuidad.

afcl
","Segunda caravana migrante avanza hacia Arriaga, Chiapas",http://www.eluniversal.com.mx/estados/segunda-caravana-migrante-avanza-hacia-arriaga-chiapas
"

El 28 de noviembre de 2014, se notificó al Grupo Aeroportuario de la Ciudad de México (GACM) el resolutivo favorable condicionado en materia de impacto ambiental, mismo que daba luz verde desde la óptica ambiental a la construcción del proyecto Nuevo Aeropuerto Internacional de la Ciudad de México (NAICM). Lo anterior implicaba el cumplimiento obligatorio de términos y condicionantes para que, cumpliéndose con éstos, la obra pudiera ir adelante. Algunos de los planes y programas con los que se debía de contar son los siguientes:

Un programa de rescate de flora y fauna; acciones de monitoreo y conservación de aves; programa de monitoreo de calidad en cuerpos de agua; programa de uso sustentable del agua; plan integral de manejo de residuos; plan integral de manejo de residuos peligrosos; plan de monitoreo, registro y verificación de gases de efecto invernadero; plan de monitoreo de ruido; así como acciones de recuperación y conservación de suelos. Vale la pena resaltar que todos y cada uno de ellos ya estaban elaborados y en fase de implementación.

Ante la cancelación definitiva de lo que sería el NAICM, anunciada por el presidente electo López Obrador el pasado lunes 29 de octubre, se tendrá que cumplir con el término octavo, condicionante vigésima del Resolutivo de impacto ambiental antes referido, el cual establece varias obligaciones para el promovente del proyecto, en este caso el GACM, ya que se estaría en el supuesto que en dicha condicionante se establece y que tiene que ver con el hecho de que el promovente aludido va a desistir en el momento de la ejecución del proyecto.

En efecto, en dicha condicionante vigésima se establece con claridad la obligación del GACM de notificar con tres meses de antelación a la Dirección General de Impacto y Riesgo Ambiental (DGIRA) de la Secretaria de Medio Ambiente y Recursos Naturales (Semarnat), sobre el hecho de que se tiene la intención de abandonar el sitio. Este supuesto aplicaría, en principio, cuando las instalaciones del proyecto hubiesen rebasado su vida útil. Sin embargo, en la parte final de la multicitada condicionante se establece también que “lo anterior aplica en el caso de que el promovente desista de la ejecución del proyecto”, que es justamente el caso que nos ocupa.

Lo anterior tendría la intención de desmantelar o demoler lo que en el sitio se encuentre y destinar el área al uso de suelo que prevalezca en el momento de rehabilitar los terrenos en cuestión. Para que ello se pueda llevar a cabo, el GACM deberá, en su momento, presentar a la DGIRA, para su aprobación, un programa de restauración ecológica (que busque reponer el capital natural y restituir los servicios ambientales) del sitio, describiendo puntualmente las actividades que se llevarán a cabo para rehabilitarlo adecuadamente, contemplando dentro de las opciones a ejecutar la demolición, retiro o uso alternativo de las construcciones llevadas a cabo.

De manera adicional, la condicionante vigésima marca claramente otra obligación para el GACM, la cual tiene que ver con la necesidad de llevar a cabo una caracterización del suelo en todas las áreas del pretendido proyecto para poder constatar y asegurar que no se dejarán pasivos ambientales o suelos contaminados ya sea tanto por residuos sólidos o líquidos. ¿Al tomarse la decisión de la cancelación del NAICM se consideró este aspecto ambiental? De ser éste el caso, ¿se sabe cuánto costaría no sólo la caracterización del suelo, sino también —en caso de que fuese necesaria— la remediación del sitio, la cual muchas veces es más cara que el proyecto mismo?

Aunado a esto último, valdría la pena igualmente preguntarse si dentro de la decisión ya tomada se contemplaron los costos relacionados con el uso alternativo, retiro, desmantelamiento o demolición de las obras llevadas a cabo hasta el 30 de noviembre de este año en los terrenos del mal logrado NAICM. Y no sólo eso hay que preguntarnos, sino también cuestionar de donde saldrán dichos recursos para llevar a cabo estas acciones. Si algo debe de garantizar el gobierno entrante es justamente la trasparencia en el buen uso de los recursos que para estos fines se utilicen. Tiempo al tiempo.

 

Presidente del Centro Mexicano de Derecho Ambiental (CEMDA)
",Restauración de los terrenos del NAICM,https://www.eluniversal.com.mx/articulo/gustavo-alanis-ortega/nacion/restauracion-de-los-terrenos-del-naicm
"La Comisión del Trabajo y Previsión Social de la 59 Legislatura tiene 181 expedientes pendientes de pensiones y jubilaciones, de los cuales, 151 son heredados de la pasada Legislatura, informó el presidente del órgano legislativo, Néstor Gabriel Domínguez Luna.
En entrevista, el diputado del Movimiento de Regeneración Nacional (Morena) informó que estos expedientes deberán dictaminarse en los próximos días, como parte de los trabajos de la comisión que preside, y agregó que en el último mes se ha recibido una solicitud por cada día que lleva la nueva legislatura.
“Queremos iniciar la sesión con trabajos (…), estamos armando estructuras de los predictámenes para poder dictaminarlos a más tardar a finales de la otra semana, que es cuando vamos a empezar”.
En ese contexto, Domínguez Luna explicó que también hay 115 expedientes que ya fueron aprobados por la 58 Legislatura, y que ya se necesitan subir a pleno, por lo que se espera que la mesa directiva del Congreso local contemple ese tema para la siguiente sesión del pleno.}



Artículo


 Sistema de pensiones, principal problema financiero del país


Cartera


Hay que promover cultura financiera y creación de empresas: Colegio de Contadores 







“Yo creo que se votarán ahorita en noviembre, ya está planeando la mesa directiva subir esos 115 expedientes que están detenidos, y que no es responsabilidad de esta comisión, porque ya fue aprobado, pero que sí son responsabilidad de la mesa directiva mandarlos a pleno. Tenemos todavía muchos en curso”.
Sobre el caso del ex titular de la Unidad de Servicios para la Educación Básica en el Estado de Querétaro (USEBEQ), Jaime Escobedo Rodríguez, quien busca obtener una jubilación de aproximadamente 80 mil pesos mensuales; el diputado Néstor Domínguez comentó que dicho proceso se encuentra con un juicio de amparo, ya que la 58 Legislatura rechazó la solicitud que el exfuncionario ha hecho en las últimas tres legislaturas.
“Se fue a amparo [el caso de Jaime Escobedo], él utilizó ese recurso, se fue a revisión y ahorita nosotros, la Legislatura, a través del área jurídica, va a impugnar ese amparo porque se había ordenado reponer ese procedimiento (…), entonces nosotros vamos a solucionar esa situación hasta que la autoridad judicial, que es la última instancia, nos diga si se sigue el trámite o no”.
Domínguez Luna añadió que, debido a la carga de trabajo que tiene el poder judicial, es probable que el asunto de Jaime Escobedo quede resuelto en aproximadamente unos seis meses.
 
cetn
",En Congreso hay 181 pensiones en espera ,http://www.eluniversalqueretaro.mx/portada/en-congreso-hay-181-pensiones-en-espera
"
¿Cuándo y dónde ver la Jornada 15 del Apertura 2018?
Estamos a tres jornadas de que termine la fase regular del Apertura 2018 y los equipos quieren clasificarse a la Liguilla del Futbol Mexicano, aquí te dejamos el tradicional ¿Cuándo y dónde ver la Jornada de este fin de semana?
Morelia vs Tigres
Un duelo vital en las aspiraciones de ambos equipos para clasificar a la Liguilla, Tigres ocupa el octavo sitio, mientras que los Purepechas están en la séptima posición, una derrota le podría costar la 'Fiesta Grande' a cualquiera de las dos escuadras a tres partidos de terminar la fase regular.
¿Cuándo? Viernes 2 de noviembre a las 19:00 horas, ¿dónde? TV Azteca
Puebla vs Chivas
La Franja sabe que con una victoria podría seguir soñando con una clasificación, mientras que el Rebaño busca un milagro con 16 unidades y sólo 9 puntos por disputarse.
¿Cuándo? Viernes 2 de noviembre a las 21:00 horas, ¿dónde? TV Azteca
Pachuca vs Necaxa 
Los Tuzos del Pachuca que están en el noveno puesto de la Clasificación General, buscan meterse a zona de Liguilla frente a unos Rayos que están eliminados y con técnico interino, es una buena oportunidad para el cuadro de la 'Bella Airosa' para buscar colarse en los primeros ocho.
¿Cuándo? Sábado 3 de noviembre a las 17:00 horas, ¿dónde? Imagen TV/ Fox Sports
América vs Toluca
Dos equipos que estarán en la Liguilla del Futbol Mexicano se miden en el Coloso de Santa Úrsula, América quiere retener el liderato general mientras que los Diablos Rojos podrían alcanzar en unidades al conjunto de Coapa.
¿Cuándo? Sábado 3 de noviembre a las 19:00 horas, ¿dónde? Televisa
Monterrey vs Veracruz
Los Rayados buscan afianzarse en el Top 5 del Apertura 2018, la escuadra regiomontana recibe a unos Tiburones Rojos del Veracruz que cesaron a su técnico a mitad de semana.
¿Cuándo? Sábado 3 de noviembre a las 19:06, ¿dónde? Fox Sports
Lobos BUAP vs Xolos
Los Licántropos reciben en casa a los fronterizos en un partido donde quieren seguir sumando puntos que los ayuden en el tema porcentual, por otro lado, Xolos se quedó sin técnico y busca un milagro en el cierre del torneo.
¿Cuándo? Sábado 3 de noviembre a las 21:00 horas, ¿dónde? Televisa
Pumas vs Cruz Azul
Sin duda el partido más atractivo de la Jornada 15 del Apertura 2018, ambos equipos practicamente clasificados a la Liguilla buscarán cerrar de la mejor forma en un duelo que podría definir un nuevo líder en la campaña.
¿Cuándo? Domingo 4 de noviembre a las 12:00 horas, ¿dónde? Televisa
 



Artículo


Caixinha explota contra reportero de MVS, tras título de Cruz Azul

Universal Deportes


Los hechos ocurrieron justo después de que el estratega de Cruz Azul acababa de festejar con un sector de los aficionados del equipo que se dieron cita en Monterrey 








Querétaro vs Santos Laguna
El vigente Campeón visita el estadio Corregidora buscando terminar la jornada con el liderato general después de una combinación de resultados, los Gallos aún aspirana a la clasificación pero de no sacar los tres puntos se estarían despidiendo del Apertura 2018.
¿Cuándo? Domingo 4 de noviembre a las 16:00 horas, ¿dónde? Imagen TV
Atlas vs León 
Dos equipos que ya piensan en el próximo torneo cierran la jornada, un León que quiere adaptarse al sistema de Ignacio Ambriz y un Atlas que quiere rescatar puntos en el tema del porcentaje.
¿Cuándo? Domingo 4 de noviembre a las 18:00 horas, ¿dónde? TV Azteca
 



Artículo


Pumas vs Cruz Azul es un clásico: Alfredo Saldívar

Universal Deportes


Una rivalidad capitalina que el portero de los Pumas considera una obligación ganar 







",¿Cuándo y dónde ver la Jornada 15 del Apertura 2018?,http://www.eluniversal.com.mx/universal-deportes/futbol/cuando-y-donde-ver-la-jornada-15-del-apertura-2018
"Los accidentes por uso del celular han superado a los provocados por el consumo de alcohol, aseguró Jaime Ponce Alcocer, integrante de la Comisión de Salud de la Confederación Patronal de la República Mexicana (Coparmex) en Querétaro.
Explicó que el problema con los teléfonos móviles va en aumento y también se considera una adicción como el tabaco, las drogas y el alcohol.
“El consumo de alcohol es jueves, viernes y sábado en la noche, y el celular es todos los días y a todas horas (…); es una enajenación la que se da con este mecanismo del celular”.
Señaló que la problemática de las adicciones no se refleja únicamente en accidentes automovilísticos, sino también comienza a tener consecuencias en las áreas laborales. Tres de cada 10 accidentes laborales están relacionados con el uso del celular; en los últimos cuatro años, los accidentes por algún tipo de adicción se incrementaron entre 8% y 12%.
La Coparmex sumó el uso excesivo de los teléfonos móviles a la lista de las adicciones que se quieren erradicar en el estado, ya que entre el 10% y 15% de los trabajadores de las empresas agremiadas a la cámara empresarial tiene alguna adicción.




Artículo


¿Qué pasa con tus redes sociales cuando te mueres?


Ciencia y Tecnología


Te decimos cómo La digitalización trajo nuevas formas de comunicar la muerte y de sociabilizar en torno a ella 








“No solamente de tabaco o drogas, también del uso de las computadoras o los celulares, y en lugar de estar ocupados en su trabajo están distraídos”.
Recordó que en algunos países del mundo, los trabajadores dejan sus equipos de telefonía móvil fuera de las áreas de trabajo para evitar accidentes o algún tipo de contingencia derivada de su uso.
“Hay gente que no puede [separarse de su teléfono]. Vemos en los restaurantes que tristemente, en lugar de estar la familia platicando están en sus celulares”.
Organizarán foros. Como parte de las acciones que Coparmex hará para abordar el tema de manera general, el 28 de noviembre realizará un foro nacional de empresas con valor humano, cuyo objetivo es recuperar la comunicación y afecto hacia las personas.
“Lo más importante son las personas dentro de la empresa y con sus familias. Ahorita muchas empresas estamos enfocadas en apoyar no solamente con buen sueldo a los empleados, sino también a las familias de los empleados”, señaló Ponce.
 
cetn
",Causa el celular más accidentes que alcohol,http://www.eluniversalqueretaro.mx/portada/causa-el-celular-mas-accidentes-que-alcohol
"La actriz Eiza González arrasó en la tradicional fiesta de disfraces de Kate Hudson, en Los Ángeles, California, con un sensual atuendo de ‘Gatúbela’.
La mexicana de 28 años de edad eligió un atuendo negro de látex que se ajustó a su espectacular figura curvilínea. 
Además, complementó el disfraz con unos botines negros de tacón y la característica máscara de la villana de las historietas de Batman. 

Foto: Grosby Group
A la fiesta de Kate Hudson también asistieron importantes personalidades como Joe Jonas, Ashley Green, Rumer Willis y Olivia Munn. 
Te puede interesar






Katy Perry seduce con ajustado vestido de látex


La estrella del pop deslumbró con un espectacular look en un restaurante de Los Ángeles 


 
Eiza González acaba de regresar de Sudáfrica, donde pasó una larga temporada tras su gran éxito con el largometraje Baby Driver.
Próximamente, la mexicana estrenará la película Welcome To Marwen, protagonizada por Steve Carrell y Leslie Mann, y participa en la película de Robert Rodríguez Alita: Battle Angel, que se estrenará en febrero del próximo año. 
Otros proyectos que tiene en puerta son Paradise Hills, Bloodshot, Highway, Kung Fury y Love Spreads. 
Lee también






Ashley Graham muestra curvas en leggings por Manhattan


Sin perder el glamour, la modelo lució su figura curvilínea en un atuendo deportivo



 
",,https://www.viveusa.mx/showbiz/eiza-gonzalez-cautiva-con-el-disfraz-mas-sexy-de-california
"
[email protected]

Un hombre con 16 antecedentes penales por robo fue detenido una vez más, ahora por asaltar a una pasajera de un microbús en calles de la colonia San Juanico, alcaldía Iztapalapa.

Ayer por la mañana, policías pertenecientes a la Unidad de Protección Ciudadana Churubusco fueron alertados, vía C2 Oriente, de un robo en proceso a pasajeros del transporte público sobre calzada de La Viga.

Policías que llegaron al sitio hablaron con una afectada, quien les contó que al viajar en el transporte sobre la calle de Dibujantes y San Juanico, un sujeto abordó para amagarla con un arma de fuego y robarle sus pertenencias.

De inmediato se puso en marcha un dispositivo para ubicar al presunto delincuente hasta que se le detectó y se le dio alcance.

Al efectuarle una revisión, elementos preventivos le aseguraron un teléfono celular y documentos, mismos que reconoció la parte afectada como de su propiedad.

El presunto delincuente, de 39 años de edad, fue presentado ante autoridades ministeriales; al consultar la base de datos de la policía capitalina, arrojó que el detenido cuenta con 16 ingresos previos al Sistema Penitenciario de la Ciudad de México, por delitos de robos en sus diferentes modalidades.

Hace un mes en la misma alcaldía fue detenido un hombre de 33 años con 11 antecedentes penales por robo: siete por delitos de portación de arma de fuego, uno por robo en 2003, robo agravado en 2004 y 2007, encubrimiento por receptación en 2011 y dos más por robo calificado en los años 2006 y 2015.

Así como tres ingresos más en el Reclusorio Norte.
",Detienen a asaltante de microbús en Iztapalapa,https://www.eluniversal.com.mx/metropoli/cdmx/detienen-asaltante-de-microbus-en-iztapalapa
"
[email protected]

C uando se inclinó para levantar el bote sintió un dolor intenso en su espalda baja y por más que intentó reincorporarse, no lo logró y se quedó en esa posición.

Adriana, quien desde hace tres meses trabaja con el personal de limpieza en las obras del aeropuerto que se construiría en Texcoco, se quejaba por el dolor cuando cargaba material de residuo de uno de los foniles.

“Creo que cargué mal el bote y que estaba muy lleno, además no traía mi faja”, menciona. Después de que la revisaron, dice, le dieron dos días de incapacidad.

Esta mujer de 35 años afirma que en la obra los trabajadores cuentan con material de protección; por ejemplo, tienen prohibido bajar sin casco, sin guantes o sin botas, a la zona donde se construye lo que está planeado que sea la terminal.

Como carga cosas pesadas, también tiene una faja para proteger su espalda y el estómago, e incluso sus jefes le han dicho que si es demasiado para ella le pida apoyo a algún compañero.

Hace unos días, Adriana, quien es delgada y de estatura media, olvidó llevar su faja cuando fue a los foniles, comenzó a recoger los residuos que dejaron los trabajos de soldadura, llenó el bote como siempre lo hacía, pero ese día su espalda, que ya estaba lastimada, ya no aguantó más.

Otro caso es el de Carlos, de 30 años, quien estaba trabajando como de costumbre en la zona de la terminal cuando tuvo un percance con la herramienta que manejaba y terminó con una herida en la mejilla izquierda.

Este hombre alto de tez morena lleva seis meses en la obra y recuerda que esa tarde estaba llevando a cabo labores de aplomado, que se hacen en las obras para comprobar la verticalidad de las estructuras.

Ese día, estaba haciendo maniobras y metió una de las herramientas porque quería provocar tensión; sin embargo, fue en ese instante en el que se reventó una de  las piezas, la cual salió disparada y le golpeó el lado izquierdo del rostro, provocándole una herida en la mejilla.

Tras el accidente, Carlos menciona que los paramédicos acudieron rápidamente a brindarle atención: “Afortunadamente no fue tan grave”, dice aliviado, al asegurar que si hubiera estado más cerca la pieza lo podría haber golpeado en los ojos u otra parte del rostro.
",Avanzan trabajos entre contusiones,http://www.eluniversal.com.mx/nacion/avanzan-trabajos-entre-contusiones
"
Read in English
Tapachula, Chiapas.- Tras caminar 18 kilómetros en cuatro horas, más de 3 mil migrantes salvadoreños de la tercera caravana arribaron a esta ciudad; luego de que el pasado viernes cruzaron a territorio mexicano de forma irregular por el río Suchiate que divide a México con Guatemala.
El contingente integrado en su mayoría por jóvenes hombres, mujeres con hijos y embarazadas, adultos mayores, de la comunidad LGTBI y personas con discapacidad; reanudaron su caminata a las 4:00 de la mañana; luego de descansar el pasado sábado en el poblado de Metapa, ubicado a unos 18 kilómetros de la frontera con Guatemala.
La caravana fue custodiada en su caminar por la carretera de Metapa a Tapachula, por elementos de la Policía Estatal Fronteriza y una ambulancia de Protección Civil de Chiapas.
Los integrantes de la caravana decidieron caminar en horas de las madrugada, para evitar el sol ardiente del medio día, así como las altas temperaturas de entre 35 y 38 grados.
Tras cruzar la ciudad, el contingente se instaló en el parque central para tomar un descanso y reanudar la caminata el lunes por la madrugada, rumbo a la ciudad de Huixtla.


 
","Tercera caravana migrante llega a Tapachula, Chiapas",https://www.eluniversal.com.mx/estados/tercera-caravana-migrante-llega-tapachula-chiapas
"La menopausia se caracteriza por la disminución de las hormonas reproductivas a partir de los 45 o 55 años. Su principal causa es el envejecimiento y, con él, el deterioro de las hormonas reproductivas, así como la insuficiencia temprana de ovarios.
La llegada de la menopausia está marcada por síntomas que impactan en la salud física y psicológica de las mujeres. Algunos de ellos, de acuerdo con los Institutos Nacionales de Medicina (NIH, por sus siglas en inglés), son:
1. Cambios en el periodo
Este es el primer signo de la menopausia. Se caracteriza por la afectación en la frecuencia del periodo, el cual puede presentarse cada dos o tres semanas o no manifestarse durante varios meses seguidos, y por la disminución del flujo sanguíneo.
Si los periodos ocurren muy seguidos uno del otro, hay sangrado entre periodos o duran más de una semana, y los periodos regresan después de no sangrar por más de un año, es recomendable acudir con el médico.

2. Presencia de bochornos
Muchas mujeres presentan calores súbitos debido a los cambios en los niveles de estrógenos. La mayoría de ellos duran entre 30 segundos y 10 minutos, y pueden ocurrir varias veces por hora, unas cuantas veces al día o hasta una vez a la semana.
La sensación repentina de calor sucede, especialmente, en zonas del cuello, cabeza y pecho.

3. Problemas para dormir
Algunas mujeres presentan problemas para dormir bien en la noche, principalmente cuando se encuentran alrededor de la mediana edad. Esto debido a los sudores nocturnos, lo que podría ocasionar irritación y cansancio durante el día.

4. Resequedad vaginal
La llegada de la menopausia puede resecar la vagina y afectar la salud de la vejiga. Es por ello que algunas mujeres tienen un impulso súbito de orinar o gotear orina cuando hacen ejercicio, estornudan o ríen. Incluso, presentan dificultades para aguantar la orina el tiempo suficiente para llegar el baño.

5. Cambios de humor
Otro de los signos más frecuentes de la menopausia son los cambios de humor. Una mujer que atraviesa por esta etapa puede experimentar irritabilidad o estrés debido a los cambios hormonales. Esto, además, se acrecienta con el cansancio, los cambios familiares, como el crecimiento de los hijos, o por antecedentes de depresión.

6. Cambios en el deseo sexual
La menopausia también afecta el deseo sexual. Esto debido a que los niveles de estrógenos y progesterona disminuyen antes, durante y después de este proceso.

",,https://www.elbotiquin.mx/sexualidad/7-senales-de-que-la-menopausia-llego-tu-vida
